#Label	Enable	X	Y	Z	Omega	Phi	Kappa	Error_(m)	X_error	Y_error	Z_error	Error_(deg)	Omega_error	Phi_error	Kappa_error	X_est	Y_est	Z_est	Omega_est	Phi_est	Kappa_est
ZL0_0032_0669776799_148RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4666400000	0.8939300000	1.9752100000	64.9243100000	-27.6199700000	-11.4277800000														
ZL0_0032_0669776838_148RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4649600000	0.8908700000	1.9769700000	68.6218600000	-28.2504100000	-9.7623900000														
ZL0_0032_0669776875_138RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4636600000	0.8885000000	1.9781700000	71.4497300000	-28.6673800000	-8.4667500000														
ZL0_0032_0669776912_146RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4625700000	0.8865200000	1.9790600000	73.7747600000	-28.9609200000	-7.3872300000														
ZL0_0032_0669776949_134RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4616600000	0.8848500000	1.9797300000	75.7239400000	-29.1798100000	-6.4753800000														
ZL0_0032_0669776986_146RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4608300000	0.8833400000	1.9803000000	77.4880900000	-29.3540300000	-5.6447000000														
ZL0_0032_0669777023_150RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4598300000	0.8815200000	1.9809100000	79.5880800000	-29.5285400000	-4.6495700000														
ZL0_0032_0669777060_138RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4590100000	0.8800300000	1.9813500000	81.2957300000	-29.6477100000	-3.8366900000														
ZL0_0032_0669777096_145RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4585700000	0.8792300000	1.9815700000	82.2165000000	-29.7017200000	-3.3969800000														
ZL0_0032_0669777132_138RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4580000000	0.8781900000	1.9818300000	83.4032800000	-29.7654500000	-2.8295400000														
ZL0_0032_0669777169_146RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4576600000	0.8775600000	1.9819800000	84.1251800000	-29.7995800000	-2.4838600000														
ZL0_0032_0669777205_139RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4568900000	0.8761700000	1.9822900000	85.7049000000	-29.8568700000	-1.7258900000														
ZL0_0032_0669777241_140RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4564100000	0.8752900000	1.9824600000	86.6987900000	-29.8831400000	-1.2483800000														
ZL0_0032_0669777277_146RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4557700000	0.8741300000	1.9826600000	88.0161200000	-29.9099800000	-0.6150700000														
ZL0_0032_0669777313_139RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4553200000	0.8733100000	1.9827800000	88.9427200000	-29.9203400000	-0.1693000000														
ZL0_0032_0669777349_147RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4541000000	0.8710800000	1.9830600000	91.4551700000	-29.9168400000	1.0396300000														
ZL0_0032_0669777386_148RAD_N0031044ZCAM00018_0790LUA01.png	1	0.4525500000	0.8682500000	1.9832700000	94.6308000000	-29.8467900000	2.5659900000														
ZL0_0032_0669777423_138RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4501400000	0.8638800000	1.9828800000	94.6308000000	-29.8467900000	2.5659900000														
ZL0_0032_0669777459_145RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4515600000	0.8664700000	1.9829100000	91.7164900000	-29.9125100000	1.1653100000														
ZL0_0032_0669777498_138RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4527800000	0.8687100000	1.9828400000	89.1993500000	-29.9220100000	-0.0458200000														
ZL0_0032_0669777534_146RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4532300000	0.8695300000	1.9827900000	88.2711100000	-29.9134300000	-0.4924100000														
ZL0_0032_0669777570_138RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4538700000	0.8707000000	1.9826900000	86.9536100000	-29.8903900000	-1.1259700000														
ZL0_0032_0669777606_144RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4543600000	0.8715700000	1.9826000000	85.9628000000	-29.8647700000	-1.6020500000														
ZL0_0032_0669777642_139RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4551200000	0.8729700000	1.9824200000	84.3812800000	-29.8090000000	-2.3609800000														
ZL0_0032_0669777678_139RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4554700000	0.8736100000	1.9823300000	83.6575900000	-29.7773700000	-2.7077600000														
ZL0_0032_0669777714_139RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4560500000	0.8746600000	1.9821600000	82.4688000000	-29.7172200000	-3.2765700000														
ZL0_0032_0669777750_139RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4564900000	0.8754700000	1.9820100000	81.5525900000	-29.6637200000	-3.7141500000														
ZL0_0032_0669777786_139RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4573100000	0.8769600000	1.9817000000	79.8460800000	-29.5465000000	-4.5267500000														
ZL0_0032_0669777822_139RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4583300000	0.8788100000	1.9812600000	77.7436700000	-29.3757800000	-5.5236600000														
ZL0_0032_0669777858_138RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4591700000	0.8803500000	1.9808400000	75.9801000000	-29.2063700000	-6.3550300000														
ZL0_0032_0669777894_146RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4601100000	0.8820500000	1.9803100000	74.0250100000	-28.9918400000	-7.2708600000														
ZL0_0032_0669777931_138RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4612100000	0.8840700000	1.9796100000	71.6990500000	-28.6997400000	-8.3512300000														
ZL0_0032_0669777967_147RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4625500000	0.8865000000	1.9786300000	68.8672000000	-28.2900600000	-9.6511000000														
ZL0_0032_0669778003_139RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4642800000	0.8896600000	1.9771600000	65.1701600000	-27.6652400000	-11.3182600000														
ZL0_0032_0669778039_145RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4673200000	0.8951900000	1.9739400000	58.5344400000	-26.2864900000	-14.2074600000														
ZL0_0032_0669778077_139RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4695500000	0.8992600000	1.9710000000	53.5181200000	-25.0239400000	-16.2849300000														
ZL0_0032_0669778114_138RAD_N0031044ZCAM00018_0630LUA01.png	1	0.4723400000	0.9043500000	1.9664800000	46.9479700000	-23.0831000000	-18.8371900000														
